Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2017-03-13T21:46:14Z,Cash,Household,Hardware,Wall hanging clipboard,400.0,Expense,INR
2017-03-13T21:30:25Z,Cash,Beauty,grooming,hair cut,100.0,Expense,INR
2017-03-13T14:08:00Z,Cash,Household,Hardware,ceiling fans repair,1600.0,Expense,INR
2017-03-12T00:00:00Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-03-12T00:00:00Z,Cash,Food,beverage,2 sugarcane juice,40.0,Expense,INR
2017-03-12T00:00:00Z,Cash,Food,Lunch,pav bhaji pav(90) + 4 pav extra(40),130.0,Expense,INR
2017-03-12T00:00:00Z,Cash,Culture,Movie,2 Batman tickets,440.0,Expense,INR
2017-03-12T00:00:00Z,Cash,Transportation,Train,2 Place 0 to Place 4 return,40.0,Expense,INR
2017-03-12T00:00:00Z,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-03-11T00:00:00Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-03-11T00:00:00Z,Cash,Transportation,Train,2 Place 0 to WS returns,20.0,Expense,INR
2017-03-11T00:00:00Z,Cash,Food,snacks,bhel + shev puri,60.0,Expense,INR
2017-03-11T00:00:00Z,Saving Bank account 1,Food,Grocery,1.5 lit milk + 3 cold drink + 1 khari + 1 bread,200.0,Expense,INR
2017-03-10T00:00:00Z,Saving Bank account 1,Transportation,Travels,2 Place 2 to Place 1,1599.98,Expense,INR
2017-03-10T00:00:00Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider freedom pack,296.0,Expense,INR
2017-03-10T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,62.0,Expense,INR
2017-03-10T00:00:00Z,Saving Bank account 1,Food,snacks,3 plate kachori,72.0,Expense,INR
2017-03-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-03-10T00:00:00Z,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR
2017-03-09T00:00:00Z,Cash,Food,beverage,2 orange juices,100.0,Expense,INR
2017-03-09T00:00:00Z,Saving Bank account 1,Food,Grocery,2 Schwan chutteny + 2 cheese cube + amul butter,100.0,Expense,INR
2017-03-08T00:00:00Z,Saving Bank account 1,Food,Ice cream,naturals,150.0,Expense,INR
2017-03-07T00:00:00Z,Cash,Food,fruits,1 kg apple + grapes 0.5 kg,190.0,Expense,INR
2017-03-07T00:00:00Z,Cash,Food,Grocery,,105.0,Expense,INR
2017-03-07T00:00:00Z,Saving Bank account 1,Food,Ice cream,vanilla ice cream cups 2,20.0,Expense,INR
2017-03-07T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,62.0,Expense,INR
2017-03-07T00:00:00Z,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
2017-03-07T00:00:00Z,Saving Bank account 1,subscription,Edtech Course,,2700.1,Expense,INR
2017-03-06T00:00:00Z,Cash,Food,Milk,milk 1lit ,62.0,Expense,INR
2017-03-06T00:00:00Z,Cash,Food,breakfast,2 plate medu vada + 2 pcs dal vada,45.0,Expense,INR
2017-03-05T00:00:00Z,Cash,Apparel,Footwear,footwear repair,10.0,Expense,INR
2017-03-05T00:00:00Z,Cash,Household,Toiletries,plastic kharata + brush,140.0,Expense,INR
2017-03-05T00:00:00Z,Saving Bank account 1,Food,Grocery,,949.0,Expense,INR
2017-03-05T00:00:00Z,Cash,Transportation,auto,Place 0 to sec 21,30.0,Expense,INR
2017-03-05T00:00:00Z,Cash,Food,beverage,sugarcane juice 2,30.0,Expense,INR
2017-03-05T00:00:00Z,Cash,Transportation,Train,Place 0 to Place 6 return 2,20.0,Expense,INR
2017-03-05T00:00:00Z,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR
2017-03-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-03-05T00:00:00Z,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR
2017-03-04T00:00:00Z,Cash,Food,Ice cream,vanilla ice cream cups 2,20.0,Expense,INR
2017-03-03T00:00:00Z,Saving Bank account 1,Food,Grocery,milk 1 lit + butter milk + srikhand pav kg,148.0,Expense,INR
2017-03-01T00:00:00Z,Cash,Household,Hardware,measuring tape,50.0,Expense,INR
2017-03-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
2017-03-01T00:00:00Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2017-02-28T22:13:41Z,Cash,Transportation,Taxi,within city,40.0,Expense,INR
2017-02-28T22:13:41Z,Saving Bank account 1,Salary,,From workplace ,56021.0,Income,INR
2017-02-28T22:13:41Z,Cash,Food,Grocery,sabudana + rajgira ladu,85.0,Expense,INR
2017-02-28T22:13:04Z,Cash,Transportation,auto,Place 0 to Current Residence,30.0,Expense,INR
2017-02-28T22:11:09Z,Cash,Transportation,Train,2 Place 3m to vadala rd,10.0,Expense,INR
2017-02-28T22:09:39Z,Cash,Transportation,Bus,BEST 138 - Marine drive to Place 3m,12.0,Expense,INR
2017-02-28T22:09:27Z,Cash,Food,Tea,,10.0,Expense,INR
2017-02-28T22:09:03Z,Cash,Other,,fine,400.0,Expense,INR
2017-02-28T22:08:33Z,Saving Bank account 1,Food,Dinner,At restaurant,2421.0,Expense,INR
2017-02-28T22:07:25Z,Cash,Transportation,Train,2 Santacruz to churchgate,20.0,Expense,INR
2017-02-28T22:06:58Z,Cash,Food,breakfast,sugarcane juice 2,30.0,Expense,INR
2017-02-28T22:01:48Z,Cash,Transportation,auto,share auto - mumbai University Kalina to Santacruz station,40.0,Expense,INR
2017-02-28T12:32:35Z,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR
2017-02-28T12:32:35Z,Cash,Transportation,Train,2 Santacruz return,80.0,Expense,INR
2017-02-28T12:32:35Z,Cash,Transportation,auto,Santacruz to Kalina University,57.0,Expense,INR
2017-02-27T18:42:27Z,Cash,Transportation,Train,2 TB return,40.0,Expense,INR
2017-02-27T18:42:27Z,Cash,Transportation,auto,Place 0 to Current Residence,30.0,Expense,INR
2017-02-27T18:42:27Z,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR
2017-02-27T18:31:38Z,Saving Bank account 1,Food,Lunch,6 chapati(8 rs) + half rice,88.0,Expense,INR
2017-02-27T09:18:03Z,Cash,Household,Appliances,3 Wall clock cell,55.0,Expense,INR
2017-02-27T09:17:17Z,Saving Bank account 1,Food,Milk,milk 1lit  + amul butter milk,76.0,Expense,INR
2017-02-26T23:59:58Z,Cash,Transportation,Train,Place 0 to WS returns,20.0,Expense,INR
2017-02-26T23:59:09Z,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR
2017-02-26T10:54:45Z,Saving Bank account 1,Household,Kirana,,846.0,Expense,INR
2017-02-26T00:01:25Z,Cash,Household,Kitchen,dustbin + basin sink cover,360.0,Expense,INR
2017-02-26T00:00:25Z,Saving Bank account 1,Food,snacks,2 Jumbo king burger,58.0,Expense,INR
2017-02-25T20:41:26Z,Saving Bank account 1,Household,Appliances,exide inverter battery 150amp,8500.0,Expense,INR
2017-02-25T20:41:26Z,Cash,Household,Appliances,tube and inverter fitting,1600.0,Expense,INR
2017-02-25T20:40:36Z,Cash,Household,Kitchen,hp cylinder,920.0,Expense,INR
2017-02-25T20:39:26Z,Saving Bank account 1,Food,Dinner,veg paneer tikka 4 roti,318.0,Expense,INR
2017-02-25T20:29:44Z,Saving Bank account 1,subscription,Tata Sky,,100.0,Expense,INR
2017-02-25T13:21:15Z,Saving Bank account 1,Food,Lunch,veg triple Schwan fried rice,247.0,Expense,INR
2017-02-24T13:09:50Z,Cash,Food,Grocery,milk 1 lit + butter milk,75.0,Expense,INR
2017-02-24T13:09:50Z,Cash,Food,Tea,3 tea yevle amrutullya,30.0,Expense,INR
2017-02-24T13:09:50Z,Cash,Food,Lunch,At restaurant,100.0,Expense,INR
2017-02-23T02:14:24Z,Cash,Food,Ice cream,2 vanilla + 2 butterscotch,80.0,Expense,INR
2017-02-22T22:00:06Z,Cash,Education,Stationary,stamp pad,30.0,Expense,INR
2017-02-22T21:59:31Z,Saving Bank account 1,Transportation,Taxi,Place 2 to Place 1,5500.0,Expense,INR
2017-02-21T22:00:35Z,Cash,Food,snacks,pav vada,10.0,Expense,INR
2017-02-19T08:04:37Z,Cash,Money transfer,,To Family,23.0,Expense,INR
2017-02-19T08:04:37Z,Cash,Food,beverage,sugarcane juice 2,30.0,Expense,INR
2017-02-19T08:04:37Z,Cash,Education,Stationary,laminated colour print out,25.0,Expense,INR
2017-02-19T08:04:37Z,Saving Bank account 1,Apparel,Clothing,undergarments pair of Jockey,498.0,Expense,INR
2017-02-18T13:19:49Z,Cash,Family,Pocket money,,500.0,Expense,INR
2017-02-18T11:12:58Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2017-02-16T17:32:36Z,Saving Bank account 1,Gift,,farewell contribution,400.0,Expense,INR
2017-02-15T00:00:00Z,Saving Bank account 1,Life Insurance,,,11286.0,Transfer-Out,INR
2017-02-13T17:20:15Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2017-02-12T00:00:00Z,Saving Bank account 1,Other,,laptop repair (format 350 + quick heal pro 500),850.0,Expense,INR
2017-02-11T00:00:00Z,Cash,Other,, courier,75.0,Expense,INR
2017-02-11T00:00:00Z,Cash,Food,snacks,single pav vada,10.0,Expense,INR
2017-02-11T00:00:00Z,Cash,Family,Pocket money,,1000.0,Expense,INR
2017-02-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-02-10T00:00:00Z,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR
2017-02-08T00:00:00Z,Saving Bank account 1,Gift,,Handbag to Family,1499.0,Expense,INR
2017-02-07T00:00:00Z,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
2017-02-06T00:00:00Z,Cash,Food,fruits,half kg chiku,30.0,Expense,INR
2017-02-06T00:00:00Z,Cash,Food,fruits,1 kg apple,140.0,Expense,INR
2017-02-06T00:00:00Z,Cash,Food,Grocery,vegetables,195.0,Expense,INR
2017-02-06T00:00:00Z,Saving Bank account 1,Food,Grocery,jira + toast pav kilo,110.0,Expense,INR
2017-02-05T00:00:00Z,Cash,Transportation,auto,within city,40.0,Expense,INR
2017-02-05T00:00:00Z,Cash,Food,Tea,,10.0,Expense,INR
2017-02-05T00:00:00Z,Cash,Transportation,Bus,N to M,330.0,Expense,INR
2017-02-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-02-05T00:00:00Z,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR
2017-02-04T00:00:00Z,Cash,Apparel,Laundry,clothes ironing,38.0,Expense,INR
2017-02-04T00:00:00Z,Saving Bank account 1,Food,beverage,5 pouch of shreejal,60.0,Expense,INR
2017-02-04T00:00:00Z,Cash,Food,snacks,samosa + sabudana vada,53.0,Expense,INR
2017-02-04T00:00:00Z,Cash,Food,Milk,half liter buffalo,30.0,Expense,INR
2017-02-03T00:00:00Z,Cash,Health,Medicine,meftal spas,8.0,Expense,INR
2017-02-03T00:00:00Z,Saving Bank account 1,Food,Dinner,parath + chicken biryani,412.25,Expense,INR
2017-02-03T00:00:00Z,Cash,Food,beverage,shreejal 1,12.0,Expense,INR
2017-02-03T00:00:00Z,Cash,Food,breakfast,parle top biscuits,10.0,Expense,INR
2017-02-03T00:00:00Z,Saving Bank account 1,Food,snacks,chicken roll,50.0,Expense,INR
2017-02-03T00:00:00Z,Saving Bank account 1,subscription,Edtech Course,,2700.1,Expense,INR
2017-02-02T00:00:00Z,Saving Bank account 1,Food,Dinner,At restaurant,1160.0,Expense,INR
2017-02-02T00:00:00Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2017-02-01T00:00:00Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2017-02-01T00:00:00Z,Saving Bank account 1,Food,Milk,half liter buffalo,33.0,Expense,INR
2017-02-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
2017-02-01T00:00:00Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2017-01-31T09:22:32Z,Saving Bank account 1,Salary,,From workplace ,63101.0,Income,INR
2017-01-31T09:22:32Z,Saving Bank account 1,Food,Milk,half liter buffalo,35.0,Expense,INR
2017-01-30T07:24:02Z,Saving Bank account 1,Food,Milk,half liter buffalo,35.0,Expense,INR
2017-01-30T07:24:02Z,Cash,Food,snacks,single pav vada,15.0,Expense,INR
2017-01-29T20:20:15Z,Cash,Food,Dinner,3 parathe ( 80 mix veg + 70 methi + 100 paneer aloo),250.0,Expense,INR
2017-01-29T20:19:46Z,Cash,Food,snacks,cheese chilli toast sandwich 1,60.0,Expense,INR
2017-01-29T19:26:04Z,Cash,Food,snacks,2 Shegaon kachori (nasik),30.0,Expense,INR
2017-01-29T19:24:54Z,Saving Bank account 1,Food,breakfast,brown bread,35.0,Expense,INR
2017-01-29T19:24:30Z,Cash,Food,Milk,half liter buffalo,35.0,Expense,INR
2017-01-29T19:23:34Z,Cash,Transportation,auto,within city,30.0,Expense,INR
2017-01-29T19:23:08Z,Cash,Transportation,Bus,2 tickets Place 2 to N,510.0,Expense,INR
2017-01-29T19:22:36Z,Cash,Transportation,auto,within city,30.0,Expense,INR
2017-01-23T19:16:16Z,Saving Bank account 1,subscription,Tata Sky,,181.0,Expense,INR
2017-01-23T11:27:32Z,Saving Bank account 1,Gift,,Birthday gift,649.0,Expense,INR
2017-01-22T19:20:35Z,Saving Bank account 1,Family,Pocket money,,2000.0,Expense,INR
2017-01-22T19:20:19Z,Cash,Food,Grocery,,410.0,Expense,INR
2017-01-21T19:23:37Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge,149.0,Expense,INR
2017-01-20T19:23:37Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2017-01-19T00:13:03Z,Cash,Food,snacks,2 Bombay vada pav,20.0,Expense,INR
2017-01-19T00:12:27Z,Saving Bank account 1,Family,medicine,syrup,145.0,Expense,INR
2017-01-16T16:02:53Z,Cash,Transportation,auto,GHroad to Permanent Residence,40.0,Expense,INR
2017-01-16T11:01:54Z,Saving Bank account 1,Household,Furniture,chair pair,2400.0,Expense,INR
2017-01-16T08:25:05Z,Saving Bank account 1,Other,,adhar pvc card order,50.0,Expense,INR
2017-01-15T08:25:53Z,Cash,Food,Grocery,chole + shev,140.0,Expense,INR
2017-01-15T08:25:53Z,Cash,Food,Grocery,fruits and vegetables + kirana,540.0,Expense,INR
2017-01-11T00:00:00Z,Cash,Food,Grocery,3 chips packets + bread,45.0,Expense,INR
2017-01-11T00:00:00Z,Saving Bank account 1,Health,Medicine,adulsa ( tonic for cough ),90.0,Expense,INR
2017-01-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-01-10T00:00:00Z,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR
2017-01-10T00:00:00Z,Cash,Food,fruits,1 kg apple + bananas,160.0,Expense,INR
2017-01-09T00:00:00Z,Saving Bank account 1,Food,Grocery,Himalaya soap(30) + Sofie (59) + kitkat (10),99.0,Expense,INR
2017-01-09T00:00:00Z,Cash,Beauty,grooming,hair cut+shaving,80.0,Expense,INR
2017-01-08T00:00:00Z,Saving Bank account 1,subscription,Netflix,1 month subscription,149.0,Expense,INR
2017-01-08T00:00:00Z,Cash,Transportation,auto,Place 2 bus stand to Permanent Residence,50.0,Expense,INR
2017-01-07T00:00:00Z,Saving Bank account 1,Food,snacks,woffel,175.0,Expense,INR
2017-01-07T00:00:00Z,Cash,Transportation,auto,Current Residence to hotel on highway,50.0,Expense,INR
2017-01-07T00:00:00Z,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
2017-01-06T00:00:00Z,Saving Bank account 1,Transportation,Travels,Place 1 to Place 2 - Novelty tour and travels,1396.5,Expense,INR
2017-01-06T00:00:00Z,Saving Bank account 1,Food,Dinner,veg paneer tikka 3 roti,294.0,Expense,INR
2017-01-06T00:00:00Z,Cash,Food,Milk,milk 0.5 lit ,31.0,Expense,INR
2017-01-06T00:00:00Z,Cash,Household,Appliances,moscuito racket,200.0,Expense,INR
2017-01-06T00:00:00Z,Saving Bank account 1,Food,snacks,4 Shegaon kachori,48.0,Expense,INR
2017-01-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-01-05T00:00:00Z,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR
2017-01-05T00:00:00Z,Cash,Household,Appliances,inverter battery check,100.0,Expense,INR
2017-01-05T00:00:00Z,Cash,Food,Milk,milk 0.5 lit ,31.0,Expense,INR
2017-01-05T00:00:00Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2017-01-04T00:00:00Z,Cash,Food,Grocery,biscuits+icecream,40.0,Expense,INR
2017-01-03T00:00:00Z,Saving Bank account 1,subscription,Edtech Course,,2816.92,Expense,INR
2017-01-03T00:00:00Z,Cash,Food,Grocery,fruits and vegetables,140.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Food,chocolate,Pastry 2,50.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Food,Tea,yevle amrutullya,20.0,Expense,INR
2017-01-03T00:00:00Z,Saving Bank account 1,Food,Milk,milk 0.5 lit ,31.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Food,Lunch,2 uttapam,310.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Food,Water,,70.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Food,Lunch,farm house pizza,330.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Culture,Movie,Imax 3D,400.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Transportation,train,Place 0 to WS returns,20.0,Expense,INR
2017-01-03T00:00:00Z,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR
2017-01-02T00:00:00Z,Cash,Transportation,auto,Current Residence to Place 0,60.0,Expense,INR
2017-01-02T00:00:00Z,Cash,Household,Kitchen,belan,110.0,Expense,INR
2017-01-02T00:00:00Z,Saving Bank account 1,Food,Dinner,1 veg noodles + 1 chicken soup + 1 egg fried rice,386.0,Expense,INR
2017-01-01T00:00:00Z,Saving Bank account 1,Food,Grocery,fruits and vegetables,510.0,Expense,INR
2017-01-01T00:00:00Z,Saving Bank account 1,Health,Medicine,antibiotics,354.0,Expense,INR
2017-01-01T00:00:00Z,Cash,Food,Grocery,1kg atta,40.0,Expense,INR
2017-01-01T00:00:00Z,Saving Bank account 1,Household,Kitchen,Channi + viper+ ghasni,50.0,Expense,INR
2017-01-01T00:00:00Z,Saving Bank account 1,Food,Dinner,pizza meal,340.0,Expense,INR
2017-01-01T00:00:00Z,Saving Bank account 1,Health,Hospital,Doctor Fees,300.0,Expense,INR
2017-01-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
2017-01-01T00:00:00Z,Saving Bank account 1,Money transfer,,,100000.0,Expense,INR
2016-12-31T20:11:24Z,Saving Bank account 1,Food,Grocery,milk + butter + biscuits/toast,77.0,Expense,INR
2016-12-31T20:11:24Z,Saving Bank account 1,Food,Dinner,1 chicken shawarma + 1 chicken lollipop - 1 veg cheese burger,375.0,Expense,INR
2016-12-31T19:34:55Z,Cash,Food,snacks,1 Panipuri,25.0,Expense,INR
2016-12-31T17:39:16Z,Saving Bank account 1,Gift,,Birthday gift,1096.0,Expense,INR
2016-12-31T15:40:02Z,Saving Bank account 1,Health,Medicine,strepsils 1 strip,24.0,Expense,INR
2016-12-31T15:39:35Z,Saving Bank account 1,Food,Lunch,veg fried rice,170.0,Expense,INR
2016-12-31T13:48:53Z,Saving Bank account 1,Salary,,From workplace ,56574.0,Income,INR
2016-12-31T13:47:26Z,Cash,subscription,Edtech Course,EMI 1,2816.0,Expense,INR
2016-12-31T09:09:24Z,Saving Bank account 1,Food,Grocery,edible oil,160.0,Expense,INR
2016-12-30T21:30:17Z,Cash,Transportation,auto,Permanent Residence to bus stand,100.0,Expense,INR
2016-12-29T19:17:33Z,Cash,Other,,xerox,25.0,Expense,INR
2016-12-29T19:16:32Z,Cash,Food,snacks,2 chips packets,10.0,Expense,INR
2016-12-29T18:06:14Z,Cash,Food,flour mill,1 sher bajri 1 kg dadar 1 kg makka,14.0,Expense,INR
2016-12-29T09:00:28Z,Saving Bank account 1,subscription,Tata Sky,,214.0,Expense,INR
2016-12-29T07:56:02Z,Saving Bank account 1,Transportation,train,LTT to Place 2 (Patna Exp) cancellation,403.0,Expense,INR
2016-12-29T07:40:31Z,Saving Bank account 1,Gift,,Nokia 215 mobile for Aai,3195.0,Expense,INR
2016-12-28T18:41:14Z,Cash,Food,Grocery,Monaco biscuits,10.0,Expense,INR
2016-12-28T18:40:50Z,Saving Bank account 1,Other,,specs,1780.0,Expense,INR
2016-12-25T14:10:11Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2016-12-22T11:15:36Z,Saving Bank account 1,Gift,,farewell contribution,285.0,Expense,INR
2016-12-22T10:39:06Z,Saving Bank account 1,Transportation,train,Place 5 to Place 1 sevagram,11.8,Expense,INR
2016-12-21T21:57:01Z,Saving Bank account 1,Family,clothes,sweater,1874.0,Expense,INR
2016-12-21T19:59:20Z,Saving Bank account 1,Transportation,train,LTT to Place 2 cancellation,251.8,Expense,INR
2016-12-21T19:58:12Z,Saving Bank account 1,Transportation,Travels,Place 2 to Place 1 - Novelty tour and travels,1900.0,Expense,INR
2016-12-19T18:29:12Z,Cash,Food,snacks,2 dabeli,30.0,Expense,INR
2016-12-19T18:28:42Z,Saving Bank account 1,Household,Toiletries,sensitive toothbrush,49.0,Expense,INR
2016-12-19T17:08:11Z,Cash,Food,snacks,chips 1 Kurkure (19) 1 lays (10),29.0,Expense,INR
2016-12-19T17:07:37Z,Cash,Food,fruits,1 kg mosambi 1 kg apple,170.0,Expense,INR
2016-12-18T20:18:54Z,Saving Bank account 1,Bonus,,reward Gpay,5.0,Income,INR
2016-12-18T20:18:37Z,Saving Bank account 1,Family,Pocket money,,2000.0,Expense,INR
2016-12-17T13:42:36Z,Saving Bank account 1,Bonus,,reward Gpay,11.0,Income,INR
2016-12-17T13:42:21Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2016-12-14T21:43:10Z,Cash,Food,vegetables,,200.0,Expense,INR
2016-12-13T21:43:57Z,Cash,Other,,kalnirnay calender,35.0,Expense,INR
2016-12-13T21:42:22Z,Cash,Household,Toiletries,oralB toothbrush with cap,25.0,Expense,INR
2016-12-13T18:20:35Z,Saving Bank account 1,Gift,,farewell contribution,350.0,Expense,INR
2016-12-11T00:00:00Z,Cash,Other,,jeevan drop,45.0,Expense,INR
2016-12-11T00:00:00Z,Cash,Health,Hospital,Doctor Fees,200.0,Expense,INR
2016-12-11T00:00:00Z,Saving Bank account 1,Health,Medicine,eye drop maxmoist,257.0,Expense,INR
2016-12-10T00:00:00Z,Cash,Food,Ice cream,chocobar,30.0,Expense,INR
2016-12-10T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,,1000.0,Expense,INR
2016-12-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2016-12-09T00:00:00Z,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR
2016-12-08T00:00:00Z,Saving Bank account 1,Food,Grocery,cheese cubes(2),30.0,Expense,INR
2016-12-08T00:00:00Z,Saving Bank account 1,Other,,OTT Platform 1 subscription,199.0,Expense,INR
2016-12-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,,1000.0,Expense,INR
2016-12-05T00:00:00Z,Cash,Family,medicine,tonic,155.0,Expense,INR
2016-12-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,,1000.0,Expense,INR
2016-12-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2016-12-04T00:00:00Z,Cash,Food,vegetables,gilke,25.0,Expense,INR
2016-12-04T00:00:00Z,Cash,Food,vegetables,kadhipatta + 2 lemon,10.0,Expense,INR
